Anr;EAN;Lief;Artikel;Land;IK;V1;V2;MWSt;VK1;eVK;Staffel1;EK-Staffel1;Staffel2;EK-Staffel2;Grundpreis-Einheit;Grundpreis-Faktor
3394;4026913155992;ÖMA;Le Petit Brie 50%F    Minibrie;A;DB;4;330g;1;3,98;6,45;;;;;1kg;3,03
3398;4046896703409;VAV;Ziegen Frischkäserolle, natur;NL;DD;0,65;kg ....;1;19,28;;;;;;kg;1
3400;4026913125971;ÖMA;Der ÖMA Camembert 50%F;A;DB;6;125g;1;1,4;2,15;;;;;100g;0,8
3401;4008471513100;SÖB;Monsieur Bernard 60%F;F;EG;2;500g;1;6,98;;;;;;1kg;2
3402;;ÖMA;Allgäuer Wieserbrie 48%F;D;DB;1,7;kg ....;1;12,38;19,9;;;;;kg;1
3403;3760050180059;VAV;Coeur de Neufchâtel 45%F   AOP;F;EG;6;200g;1;3,8;;;;;;100g;0,5
3404;4026913157996;ÖMA;Delicette Ofenmenue 60%F;A;DB;4;300g;1;4,28;6,99;;;;;1kg;3,333
3406;4026913124004;ÖMA;Back-Camembert 50%F;A;DB;6;100g;1;1,79;2,99;;;;;;1
3407;;ÖMA;Le Petit Trüffel 60%F;A;DB;0,33;kg ....;1;17,28;29,9;;;;;kg;1
3409;;ÖMA;Le Petit Rosé 60%F;A;DB;0,33;kg ....;1;13,28;22,9;;;;;kg;1
3410;4026913154995;ÖMA;Le Petit Walnuss 50%F   (Brie);A;DB;4;330g;1;4,38;7,49;;;;;1kg;3,03
3411;;ÖMA;Le Brie 50%F mit Walnüssen;A;DB;1,2;kg ....;1;12,98;22,9;;;;;kg;1
3412;4104060026362;AND;Rosso-Bianco Brie 52%F;F;EG;1;500g;1;7,28;12,9;;;;;1kg;2
3414;4012942415169;FZI;Heide-Theken Camembert 45%F;D;EG;1,2;kg ....;1;12,48;;;;;;kg;1
3416;;ÖMA;Edler Weisser Rahmbrie 50%F;A;DB;1,1;kg ....;1;11,48;18,9;;;;;kg;1
3417;4012942415145;FZI;Heide Camembert 45%F;D;EG;6;250g;1;3,09;;;;;;100g;0,4
3418;;ÖMA;Edler Weisser Olive 50%F;A;DB;1;kg ....;1;11,98;19,9;;;;;kg;1
3419;4012942415152;FZI;Heide Camembert 45%F;D;EG;6;125g;1;1,68;;;;;;100g;0,8
3420;;FZI;Heide-Ziege Weichkäse 45% Brie;D;EG;1;kg ....;1;18,68;;;;;;kg;1
3421;;BMK;Ardenner, jung 50%F;B;EG;5;kg ....;1;11,78;19,9;;;;;kg;1
3422;;BMK;Ardenner, mittelalt 50%F;B;EG;4,5;kg ....;1;12,98;22,9;;;;;kg;1
3423;;BMK;Ardenner Basilikum/Knobl. 50%F;B;C%;3,3;kg ....;1;12,78;21,9;;;;;kg;1
3425;4260026433510;GLM;Bio Camembert 60%F;D;EG;5;150g;1;1,55;2,35;;;;;100g;0,667
3427;4104060011641;AND;Andechser Natur Camembert 55%F;A;EG;5;100g;1;1,33;;;;;;;1
3428;;HBR;Schmandkäse 50%F;D;DN;0,75;kg ....;1;12,48;;;;;;kg;1
3429;;BMK;Ardenner Ingwer/Pfeffer 50%F;B;C%;3,3;kg ....;1;12,48;21,9;;;;;kg;1
3430;4046896126154;VAV;Brie Montsurs 45%F;F;EG;1,1;kg ....;1;12,28;19,9;;;;;kg;1
3431;;ÖMA;Zurwieser HeuBurschi 50%F;D;DB;0,3;kg ....;1;16,48;28,9;;;;;kg;1
3432;;ÖMA;L'amour rouge d'Antoine 60%F;D;DB;0,8;kg ....;1;17,98;31,9;;;;;kg;1
3436;4012942415558;FZI;Heide Camembert 45%F Pfeffer;D;C%;6;125g;1;1,72;;;;;;100g;0,8
3441;;FZI;Heide-Ziegenrolle 45%F;D;EG;0,6;kg ....;1;19,98;;;;;;kg;1
3442;8032644758117;sos;orig. ital. Mozzarella 48%F;I;EG;5;100g;1;0,97;;;;;;;1
3446;4012942375821;FZI;Ziegenbäll. Kräuter & Öl 45%F;D;C%;8;75g;1;2,78;;;;;;100g;1,333
3447;4026913121508;ÖMA;Cambera Edelrot 50%F;A;DB;6;125g;1;1,78;2,99;;;;;100g;0,8
3448;8714565006408;BAS;Brébelle Brie 50%F;NL;EG;1,5;kg ....;1;21,48;36,9;;;;;kg;1
3449;;VAV;Coeur de Paille 45%F;F;EG;1,1;kg ....;1;20,98;35,9;;;;;kg;1
3451;8032589051076;VAV;Mozzarella Bufala Campana DOP;I;EG;8;125g;1;1,92;2,89;;;;;100g;0,8
3458;4026913151758;ÖMA;Bio Mozzarella 45%F;D;DN;10;100g;1;0,81;1,29;;;;;;1
3459;4026913151857;ÖMA;Mozzarella, ÖMA 45%F;D;DN;10;125g;1;1,05;1,69;;;;;100g;0,8
3461;7640101093230;ZFK;Mozzarella-Stange 45%F;CH;BS;1;1kg;1;7,28;;;;;;;1
3462;7640101096859;ZFK;Züger Mozzarella 300g Rolle;CH;BS;5;300g;1;2,18;;;;;;1kg;0,333
3463;;ÖMA;Tome du Pays 50%F;F;EG;3,2;kg ....;1;14,98;;;;;;kg;1
3464;8714565003100;BAS;Ribeaupierre, L'Original 50%F;NL;EG;3,6;kg ....;1;11,58;;;;;;kg;1
3466;4250111510141;ANL;Schaf Hirtenkäse Kräuter 45%F;D;DB;0,16;kg ....;1;19,98;;;;;;kg;1
3467;8015274030549;BTR;Fumina, geräuchert 44%F;I;IA;4;250g;1;3,98;5,99;;;;;100g;0,4
3468;4026913134089;ÖMA;Scamorzetti 45%F Räucherperlen;I;IA;6;150g;1;2,05;3,29;;;;;100g;0,667
3470;4046896183102;VAV;Roquefort Roquebelle 52%F AOP;F;EG;1,5;kg ....;1;25,98;44,5;;;;;kg;1
3471;4250111510202;ANL;Schafbert 45%F;D;DB;0,14;kg ....;1;19,48;;;;;;kg;1
3472;4250111510806;ANL;Schafbrie, pur 45%F;D;DB;0,7;kg ....;1;22,48;;;;;;kg;1
3473;4250111510233;ANL;Schafbert, Basilikum 45%F;D;DB;0,14;kg ....;1;19,48;;;;;;kg;1
3474;;ELK;BioBauernkäse natur 50%F;D;DB;2,2;kg ....;1;13,98;;;;;;kg;1
3475;;ELK;BioBauernkäse Knobl./Basilikum;D;DB;2,2;kg ....;1;11,98;;;;;;kg;1
3476;;ELK;BioBauernkäse Möhre 50%F;D;DB;2,2;kg ....;1;13,98;;;;;;kg;1
3481;;BAC;Husumer, Hof Backensholz 50%F;D;DB;0,45;kg ....;1;13,68;;;;;;kg;1
3482;;ELK;BioBauernkäse grüner Pfeffer;D;DB;2,2;kg ....;1;14,68;;;;;;kg;1
3484;4260102482012;BSK;Allgäuer Bio Rahm-Romadur 50%F;D;DB;5;100g;1;1,54;2,29;;;;;;1
3485;4026367003207;UBM;Bauernhandkäse ohne Kümmel 1%F;D;DB;5;200g;1;1,63;2,39;;;;;100g;0,5
3486;4026367003108;UBM;Bauernhandkäse mit Kümmel 1%F;D;DB;5;200g;1;1,63;2,39;;;;;100g;0,5
3487;8015274030532;BTR;Fumella, geräuchert 44%F 1050g;I;IA;1;St;1;14,68;;;;;;1kg;0,952
3488;4051900004069;UBM;Olmützer Quargel;D;DB;5;125g;1;1,08;1,69;;;;;100g;0,8
3490;;ÖMA;Der Milde 45%F  (Leerdamertyp);D;DB;1,9;kg ....;1;9,28;15,9;;;;;kg;1
3491;;BAC;Backensholzer Hofkäse 50%F;D;DB;1,7;kg ....;1;12,78;;;;;;kg;1
3493;;ÖMA;Allgäuer Tilsiter 50%F;D;DK;2,5;kg ....;1;10,98;18,9;;;;;kg;1
3496;;ÖMA;Heumilch Almländer 45%F;D;DB;3;kg ....;1;9,98;16,9;;;;;kg;1
3497;4012942375159;FZI;Ziegenfrischkäse naturell 45%F;D;EG;6;125g;1;2,12;;;;;;100g;0,8
3499;4012942375456;FZI;Ziegenfrischkäse Provence 45%f;D;C%;6;125g;1;2,18;;;;;;100g;0,8
3500;;PET;Comté Extra 45%F   AOP;F;EG;4,5;kg ....;1;14,98;25,9;;;;;kg;1
3501;4026913110052;ÖMA;VB Allgäuer Käse-Fondue 48%F;D;DB;4;300g;1;3,68;5,89;;;;;1kg;3,333
3503;;ÖMA;Allgäuer Bergkäse g.U.50%F alt;D;DN;3;kg ....;1;15,48;26,9;;;;;kg;1
3504;;mbs;Maruler Bio-Bergkäse 45%F;A;BA;3,3;kg ....;1;16,98;;;;;;kg;1
3505;;mbs;Maruler Bio-Bergkäse 45%F;A;BA;3,75;kg ....;1;17,48;;;;;;kg;1
3506;;ÖMA;Rigatino 45%F;D;DN;1,5;kg ....;1;11,98;19,9;;;;;kg;1
3507;;ÖMA;Allgäuer Bergkäse 50%F Demeter;D;DD;3;kg ....;1;12,98;21,9;;;;;kg;1
3508;;ÖMA;Bergkäse Monte 50%F    Demeter;D;DD;3;kg ....;1;14,28;24,9;;;;;kg;1
3509;;ÖMA;Allgäuer Bergkäse 50%F Bioland;D;DB;3;kg ....;1;12,48;21,9;;;;;kg;1
3513;4026913180086;ÖMA;Parmigiano Reggiano 32%F   DOP;I;IA;10;150g;1;3,93;5,99;;;;;100g;0,667
3514;;sos;Parmigiano Reggiano 32%F   DOP;I;EG;2,2;kg ....;1;19,98;;;;;;kg;1
3515;;ÖMA;Alm-Riegel 45%F;D;DB;2;kg ....;1;10,38;16,9;;;;;kg;1
3516;;ÖMA;Pecorino Nero, Sardinien 50%F;I;IA;1,9;kg ....;1;19,68;35,9;;;;;kg;1
3517;;ÖMA;Grana Padano 32%F       DOP;I;IA;1;kg ....;1;19,98;32,9;;;;;kg;1
3518;;VAV;Meule de Savoie 50%F;F;EG;2,5;kg ....;1;17,48;29,9;;;;;kg;1
3519;4000915107777;ISA;Parmigiano Regg.32%F, gerieben;I;IA;10;40g;1;1,38;1,99;;;;;100g;2,5
3520;;ÖMA;Allg. Emmentaler (Rösslerhof);D;DB;3;kg ....;1;10,68;17,9;;;;;kg;1
3521;;ÖMA;Allg.Emmentaler(Naturland) 45%;D;DN;3;kg ....;1;10,98;18,9;;;;;kg;1
3522;;PET;Comté Extra Cyclamen 45%F  AOP;F;EG;4,5;kg ....;1;14,38;24,9;;;;;kg;1
3523;;ÖMA;Allg. Emmentaler (Folie) 45%F;D;DB;4,2;kg ....;1;9,18;14,9;;;;;kg;1
3524;;BSS;Schweizer Emmentaler 45%F  AOC;CH;BS;3;kg ....;1;17,38;26,9;;;;;kg;1
3525;;BSS;Appenzeller, kräftig-würzig;CH;BS;3,25;kg ....;1;18,38;;;;;;kg;1
3526;;BSS;Appenzeller 48%F;CH;BS;3,25;kg ....;1;17,78;;;;;;kg;1
3527;4000915031508;BSS;Schweizer Emmentaler Réserve;CH;BS;2,5;kg ....;1;19,38;29,9;;;;;kg;1
3528;;ÖMA;Urberger 45%F;A;DN;3;kg ....;1;15,68;26,9;;;;;kg;1
3529;;ÖMA;Alpikoner 49%F  Eichenrinde;CH;BS;3;kg ....;1;17,28;29,9;;;;;kg;1
3530;;PET;Comté Extra 45%F Réserve AOP;F;EG;4,5;kg ....;1;16,78;28,9;;;;;kg;1
3531;;LMA;Tiroler Bio Bergkäse 180  50%F;A;BA;2;kg ....;1;13,98;23,9;;;;;kg;1
3532;;ÖMA;Allgäuer Cheddar 50%F;D;DB;1;kg ....;1;11,98;21,5;;;;;kg;1
3535;4046896136153;VAV;Cantal entre deux (AOP) 45%F;F;EG;2,5;kg ....;1;16,98;28,9;;;;;kg;1
3536;4104060030116;AND;Andechser Bio-Bergtaler 45%F;A;DB;3,5;kg ....;1;14,48;24,9;;;;;kg;1
3538;;LMA;Tiroler Bio Bergkäse 270  50%F;A;BA;2;kg ....;1;14,98;25,9;;;;;kg;1
3540;;DKG;Schwarzbier Käse 45%F 1/2 Laib;D;DB;2;kg ....;1;15,68;26,9;;;;;kg;1
3541;;ÖMA;Rauchkäse 40%F    ÖMA;D;DK;1,5;kg ....;1;9,48;15,9;;;;;kg;1
3542;;ÖMA;Edamer 30%F;D;DK;1,5;kg ....;1;8,48;13,9;;;;;kg;1
3543;4008471510246;SÖB;Münsterländer Feuerkäse 50%F;D;DB;4,5;kg ....;1;13,48;;;;;;kg;1
3544;4008471511854;SÖB;Münsterländer Bärlauchkäse 30%;D;DB;3;kg ....;1;13,98;;;;;;kg;1
3545;;FLE;Pfefferkäse 50%F;D;DD;1,4;kg ....;1;14,98;;;;;;kg;1
3546;4104060024658;AND;Andechser Hirtenkäse 30%F;A;DB;3;kg ....;1;13,68;;;;;;kg;1
3547;4104060025310;AND;Alpenländer Butterkäse 50%F;A;DB;1,8;kg ....;1;12,38;;;;;;kg;1
3549;4008471510000;SÖB;Münsterländer Marienkäse 50%F;D;DB;4,7;kg ....;1;12,48;;;;;;kg;1
3550;;PET;Morbier 45%F  AOP;F;EG;3;kg ....;1;13,98;24,9;;;;;kg;1
3552;8714565003216;BAS;Charmeux Trois Poivre 50%F;NL;C%;3,5;kg ....;1;12,48;;;;;;kg;1
3554;;ÖMA;Taleggio 48%F DOP Demeter;I;DD;2,2;kg ....;1;14,98;26,5;;;;;kg;1
3555;;ÖMA;VB Alpenländer Raclette 48%F;A;DN;3;kg ....;1;14,38;24,9;;;;;kg;1
3556;3332850121022;BEG;Petit St Paulin 45%F;F;EG;1;300g;1;2,99;;;;;;1kg;3,333
3557;8714565003230;BAS;Charmeux Bockshornklee 50%F;NL;C%;3,5;kg ....;1;12,48;;;;;;kg;1
3560;;DKG;Weinbauernkäse 45%F;D;DB;5;kg ....;1;16,38;27,9;;;;;kg;1
3561;;DKG;Schwäbischer Rahmkäse 52%F;D;DB;4,7;kg ....;1;15,48;25,9;;;;;kg;1
3562;;AUA;Aurora Butterkäse 50%F;NL;DB;3;kg ....;1;8,98;;;;;;kg;1
3564;;BTR;Scamorza, natur 44%F;I;IA;0,37;kg ....;1;12,89;;;;;;kg;1
3566;4026913534070;ÖMA;Ziegen-Scamorzine Affumicate;I;IA;1;600g;1;12,98;22,9;;;;;1kg;1,666
3567;;ÖMA;Scamorza, geräuchert 2Stk. 40%;I;IA;0,72;kg ....;1;13,98;23,9;;;;;kg;1
3568;4046896105708;VAV;Tommette de Yenne 50%F;F;EG;0,8;kg ....;1;14,78;;;;;;kg;1
3569;8714565003247;BAS;Charmeux Schwarzkümmel 50%F;NL;C%;3,5;kg ....;1;12,48;;;;;;kg;1
3570;8714565003377;BAS;Authentique uit Brabant 60%F;NL;EG;0,7;kg ....;1;14,58;;;;;;kg;1
3573;;BSS;Bleu d'Auvergne 53%F  AOP;F;EG;2,5;kg ....;1;14,98;;;;;;kg;1
3574;;TMJ;Blaue Grube 60%F Höhlengereift;DK;EG;1,5;kg ....;1;15,48;;;;;;kg;1
3575;;sos;Gorgonzola, dolce 48%F     DOP;I;EG;1,5;kg ....;1;13,28;;;;;;kg;1
3576;;TMJ;Viking Blue 60%F;DK;EG;1;kg ....;1;12,48;;;;;;kg;1
3577;5709464020368;TMJ;Blaue Kornblume 60%F;DK;EG;6;150g;1;2,48;;;;;;100g;0,667
3578;;TMJ;runde Blaue Kornblume 60%F;DK;EG;3;kg ....;1;13,98;;;;;;kg;1
3579;;TMJ;Bla Kornblomst 60%F;DK;EG;1;kg ....;1;14,78;;;;;;kg;1
3580;8711258001771;VAV;Hooidammer Baby-Schafkäse 50%F;NL;EG;1;St(ca400g);1;10,38;16,9;;;;;1kg;2,5
3581;;ÖMA;Pecorino Sardo Maturo DOP 50%F;I;IA;2,2;kg ....;1;16,98;29,9;;;;;kg;1
3583;;ÖMA;Pecorino Romano 50%F    DOP;I;IA;1,7;kg ....;1;18,48;31,9;;;;;kg;1
3586;4000915107784;ISA;Pecorino Romano 36%F, gerieben;I;EG;10;40g;1;1,22;1,89;;;;;100g;2,5
3591;;sos;Ricotta Stagionata 55%F;I;EG;1,5;kg ....;1;9,49;;;;;;kg;1
3593;;ÖMA;L'Agasse du Larzac 50%F;F;EG;0,8;kg ....;1;23,68;40,9;;;;;kg;1
3595;8020889830132;sos;Formaggio grattugiato fresco;I;EG;5;100g;1;1,49;;;;;;;1
3596;;sos;Formaggio a pasta dura 35%F;I;EG;1,4;kg ....;1;13,98;;;;;;kg;1
3599;4046896425103;VAV;Queso Romero 56%F   (Manchego);E;EG;2,5;kg ....;1;24,99;;;;;;kg;1
3600;;AUA;Aurora Gold Rahm 60%F;NL;EG;4,5;kg ....;1;9,48;;;;;;kg;1
3604;;BAC;Deichkäse, Hof Backensholz 50%;D;DB;0,6;kg ....;1;13,48;;;;;;kg;1
3608;;FLE;Knoblauchkäse 50%F;D;DD;1,4;kg ....;1;14,98;;;;;;kg;1
3610;;btp;Gouda Basilikum/Knoblauch 48%F;NL;DD;4,5;kg ....;1;11,68;;;;;;kg;1
3612;4028108837003;BDH;VB Butendieker, natur 45%F;D;DB;3;kg ....;1;10,21;;;;;;kg;1
3614;4028108840003;BDH;Knobl.-Basilikum Butendieker;D;DB;3;kg ....;1;11,48;;;;;;kg;1
3617;4028108847002;BDH;VB Brennessel Butendieker 45%F;D;DB;3;kg ....;1;11,48;;;;;;kg;1
3618;4028108846005;BDH;VB Koriander Butendieker 45%F;D;DB;3;kg ....;1;11,48;;;;;;kg;1
3619;4028108844001;BDH;Kümmel Butendieker 45%F;D;DB;3;kg ....;1;11,48;;;;;;kg;1
3620;;AUA;Aurora Gold, old 50%F;D;DB;4;kg ....;1;11,58;;;;;;kg;1
3621;;AUA;Aurora Gold, überjährig 50%F;NL;DB;4;kg ....;1;12,98;;;;;;kg;1
3622;;FLE;Feuerkäse 50%F    Pfefferrinde;D;DD;1,4;kg ....;1;14,98;;;;;;kg;1
3623;;FLE;Salbeikäse 50%F   Pfefferrinde;D;DD;1,4;kg ....;1;14,98;25,9;;;;;kg;1
3626;;AUA;Aurora Gold Cumin 50%F;NL;C%;4,5;kg ....;1;9,48;;;;;;kg;1
3627;;ÖMA;Val Torrino 56%F;I;EG;2,5;kg ....;1;18,38;29,9;;;;;kg;1
3630;8714565001151;BAS;Bastiaansen Wortel,Möhrengouda;NL;C%;4;kg ....;1;9,98;;;;;;kg;1
3631;;AUA;Aurora Gold, jung 50%F;NL;DB;4,5;kg ....;1;8,48;;;;;;kg;1
3632;;AUA;Aurora Gold, pikant 50%F;NL;DB;4;kg ....;1;9,98;16,9;;;;;kg;1
3635;;hmw;Landgoed Kaas 50%F De Jonker;NL;EG;12;kg ....;1;9,28;14,9;;;;;kg;1
3636;;btp;Gouda, jung 48%F Demeter;NL;DD;5;kg ....;1;10,98;;;;;;kg;1
3637;;hmw;Landgoed Kaas 50%F mittelalt;NL;EG;4,5;kg ....;1;10,98;18,9;;;;;kg;1
3639;;AUA;Aurora Gold Jersey 50%F;NL;EG;4,5;kg ....;1;10,98;;;;;;kg;1
3640;;hmw;Landgoed Kaas 50%F De Jonker;NL;EG;4,5;kg ....;1;9,48;15,9;;;;;kg;1
3641;8714565000543;BAS;Demeter Bastiaansen jong 50%F;NL;DD;4;kg ....;1;9,78;;;;;;kg;1
3642;;hmw;Landgoed Kaas 50%F Aphrodite;NL;C%;5;kg ....;1;10,78;18,9;;;;;kg;1
3643;;hmw;Landgoed Kaas Basilikum/Knobl.;NL;C%;5;kg ....;1;10,78;18,9;;;;;kg;1
3645;;AUA;Aurora Gold Winterkäse 50%F;NL;C%;4,5;kg ....;1;9,68;16,9;;;;;kg;1
3646;;btp;Baby-Gouda, jung 48%F Demeter;NL;DD;1;kg ....;1;11,98;;;;;;kg;1
3647;;hmw;Landgoed Kaas 50%F Orient;NL;C%;5;kg ....;1;10,78;18,9;;;;;kg;1
3648;;hmw;Landgoed Kaas 50%F, oude Adel;NL;EG;3;kg ....;1;13,28;22,9;;;;;kg;1
3650;8711258001764;VAV;Hooidammer Baby-Ziegenkäse 50%;NL;EG;1;St(ca400g);1;7,98;;;;;;1kg;2,5
3651;;AUA;Aurora Gold Oriental 50%F;NL;C%;4;kg ....;1;9,78;;;;;;kg;1
3653;;AUA;Aurora Ziegen-Butterkäse 50%F;NL;DB;1,5;kg ....;1;17,28;;;;;;kg;1
3655;;btp;Baby Ziegenkäse 48%F;NL;EG;1;kg ....;1;17,48;;;;;;kg;1
3657;4046896703003;VAV;Ziegenbauernkäse 50%F;NL;DD;4,5;kg ....;1;17,98;;;;;;kg;1
3660;4046896703805;VAV;Ziegenkäse Bockshornklee 50%F;NL;DD;1;kg ....;1;19,58;;;;;;kg;1
3662;;AUA;Bioland Aurora Goat Ziege 50%F;NL;DB;4,5;kg ....;1;15,78;;;;;;kg;1
3663;;hmw;Landgoed Geitenkaas 50%F Ziege;NL;C%;4,5;kg ....;1;15,78;26,9;;;;;kg;1
3664;9007204349363;RUP;Gouda, gerieben 45%F, 5 x 2kg;D;DB;10;kg;1;7,98;;30;7,68;;;;1
3665;;AUA;Aurora Gold Steinpilz 50%F;NL;DB;4,5;kg ....;1;9,78;;;;;;kg;1
3666;8714565008013;BAS;Ziegen-Brie-Torte 50%F;NL;EG;1,6;kg ....;1;16,18;27,9;;;;;kg;1
3669;;AUA;Aurora Gold Bocksh./Koriander;NL;DB;4,5;kg ....;1;9,78;;;;;;kg;1
3670;;hmw;Landgoed Kaas 50%F Möhre;NL;C%;5;kg ....;1;10,78;18,9;;;;;kg;1
3671;;hmw;Landgoed Kaas Norbertijner;NL;EG;4,5;kg ....;1;12,68;21,9;;;;;kg;1
3672;;hmw;Landgoed Kaas Rucola/Pinie 50%;NL;C%;5;kg ....;1;10,78;18,9;;;;;kg;1
3673;;AUA;Demeter Gouda, mittelalt 50%F;NL;DD;4;kg ....;1;9,98;16,9;;;;;kg;1
3674;;btp;Baby-Gouda Basilikum/Knobi 48%;NL;DD;1;kg ....;1;12,78;;;;;;kg;1
3675;;hmw;Landgoed Kaas Walnuß/Bockshorn;NL;C%;5;kg ....;1;10,78;18,9;;;;;kg;1
3677;;AUA;Aurora Gold Brennessel/Zwiebel;NL;DB;4,5;kg ....;1;9,78;;;;;;kg;1
3679;;hmw;Geitenkaas Walnuss/Bockshorn;NL;C%;4,5;kg ....;1;17,38;29,9;;;;;kg;1
3681;;AUA;Amsterdamer 50%F;NL;DD;4,5;kg ....;1;8,78;;;;;;kg;1
3684;4008471510406;SÖB;Gouda, gerieben 45%F;D;EG;12;100g;1;0,99;1,49;;;;;;1
3685;8714565002035;BAS;Maasdamer 45%F;NL;EG;4,5;kg ....;1;10,58;;;;;;kg;1
3686;;BMK;1815 Waterloo 45%F;B;EG;5,2;kg ....;1;13,48;23,9;;;;;kg;1
3688;5701975400035;TMJ;Thise Ost 10%F;DK;EG;1,2;kg ....;1;11,98;;;;;;kg;1
3690;;TMJ;Thise bernstein grubé 48%F;DK;EG;1,8;kg ....;1;14,38;;;;;;kg;1
3691;;AUA;Aurora Gold Omega 3       50%F;NL;EG;3,5;kg ....;1;8,98;;;;;;kg;1
3692;;TMJ;Benedict Esrom Klosterkäse 45%;DK;EG;1,5;kg ....;1;11,38;;;;;;kg;1
3693;;TMJ;Danbo 20%F;DK;EG;2,5;kg ....;1;10,98;;;;;;kg;1
3695;;TMJ;Benedict schwarzer Klosterkäse;DK;C%;1,5;kg ....;1;12,28;;;;;;kg;1
3696;;TMJ;Nordsee Käse 48%F 1/4 Rundlaib;DK;EG;1,5;kg ....;1;14,98;;;;;;kg;1
3698;;TMJ;THYBO Käse 50%F   1/4 Rundlaib;DK;EG;2,5;kg ....;1;15,48;;;;;;kg;1
3699;;TMJ;Daugbjerg-Käse, höhlengereift;DK;EG;2;kg ....;1;12,38;;;;;;kg;1
3707;4031829230572;ÖKL;Rinderbratwürstchen (9x20g);D;C%;6;180g;1;2,66;3,99;;;;;100g;0,556
3711;4031829230589;ÖKL;Rinder-Wiener (5x40g);D;C%;6;200g;1;2,66;3,99;;;;;100g;0,5
3712;4031829234914;ÖKL;Gestreifter Speck, geschnitten;D;C%;3;100g;1;2,33;3,49;;;;;;1
3713;4260006660011;ÖBW;Ef_Demeter-Salami natur;D;DD;1;150g;1;3,5;5,29;;;;;100g;0,666
3714;4260006660028;ÖBW;Ef_Demeter-Pfeffer-Salami;D;DD;1;150g;1;3,5;5,29;;;;;100g;0,666
3715;4260006660035;ÖBW;Ef_Demeter-Knoblauch-Salami;D;DD;1;150g;1;3,5;5,29;;;;;100g;0,666
3720;4031829235126;ÖKL;Gourmet Salami luftgetrocknet;D;C%;3;150g;1;3,99;5,99;;;;;100g;0,625
3721;4031829235133;ÖKL;Chorizo Salami luftgetrocknet;D;C%;3;150g;1;3,99;5,99;;;;;100g;0,625
3722;4031829235140;ÖKL;Rinder-Salami luftgetrocknet;D;C%;3;150g;1;3,99;5,99;;;;;100g;0,625
3724;4031829236819;ÖKL;Rindersalami luftgetr.geschn.;D;DB;3;80g;1;2,66;3,99;;;;;100g;1,25
3725;4031829236826;ÖKL;Gourmet Salami luftgetr.geschn;D;C%;3;80g;1;2,66;3,99;;;;;100g;1,25
3727;4031829236833;ÖKL;Chorizo Salami luftgetr.geschn;D;C%;3;80g;1;2,66;3,99;;;;;100g;1,25
3728;4031829236840;ÖKL;Finocchio Salami luftgetr.gesc;D;C%;3;80g;1;2,66;3,99;;;;;100g;1,25
3730;;fah;Corned Beef;D;DB;6;200g;1;3,85;5,75;;;;;100g;0,5
3734;4031829230107;ÖKL;4 Bio-Bratwürste (62,5g/St);D;C%;10;250g;1;3,33;4,99;;;;;100g;0,4
3735;4031829230206;ÖKL;12 Bio-Bratwürstchen;D;C%;10;250g;1;3,33;4,99;;;;;100g;0,4
3742;4031829285558;ÖKL;Ökoländer, Reines Rind  (25g);D;DB;20;St;1;0,89;1,29;;;;;100g;4
3743;4031829285503;ÖKL;Ökoländer Salami-Snack (25g);D;DB;20;St;1;0,89;1,29;;;;;100g;4
3745;4031829235119;ÖKL;Lammsalami luftgetrocknet;D;C%;3;150g;1;3,99;5,99;;;;;100g;0,625
3748;4031829235218;ÖKL;Fenchelsalami luftgetrocknet;D;DB;3;150g;1;3,99;5,99;;;;;100g;0,625
3751;4031829235317;ÖKL;Colbassa luftgetrocknet;D;DB;3;150g;1;3,99;5,99;;;;;100g;0,625
3754;4031829230503;ÖKL;Delikatess-Wiener (5x40g);D;C%;10;200g;1;2,66;3,99;;;;;100g;0,5
3758;4031829230695;ÖKL;Delikatess-Geflügel-Fleischw.;D;DK;10;180g;1;2,53;3,79;;;;;100g;0,556
3759;4031829306406;ÖKL;Geflügelleberwurst fein,50g/St;D;DK;5;50g;1;0,86;1,29;;;;;100g;2
3761;4031829306055;ÖKL;Feine Leberwurst, 50g/St;D;DB;5;50g;1;0,79;1,19;;;;;100g;2
3763;4031829230657;ÖKL;Geflügelbratwurst (4x45g);D;DK;10;180g;1;2,66;3,99;;;;;100g;0,556
3769;4031829230688;ÖKL;Delikat.GeflügelWiener (5x40g);D;DK;10;200g;1;2,66;3,99;;;;;100g;0,5
3771;4031829233511;ÖKL;Leberwurst fein;D;DB;3;100g;1;1,66;2,49;;;;;;1
3772;4031829238011;ÖKL;Teewurst;D;DB;3;100g;1;1,66;2,49;;;;;;1
3773;4031829236017;ÖKL;Kasseler Aufschnitt;D;DB;3;80g;1;2,53;3,79;;;;;100g;1,25
3774;4031829295052;ÖKL;Landjäger (4x30g);D;DB;3;120g;1;2,66;3,99;;;;;100g;0,833
3775;4031829236048;ÖKL;Rosmarinkasseler;D;DB;3;80g;1;2,66;3,99;;;;;100g;1,25
3777;4031829230640;ÖKL;Geflügelbratwürstchen (9x20g);D;DK;10;180g;1;2,66;3,99;;;;;100g;0,556
3778;4031829236116;ÖKL;Gekochter Schinken;D;DB;3;80g;1;2,66;3,99;;;;;100g;1,25
3779;4031829236215;ÖKL;Putenbrust,gegrillt,geschnitt.;D;DK;3;80g;1;2,99;4,49;;;;;100g;1,25
